Predictor variable,Categorical,Sample average
alt,false,2128.823529411765
alt,false,2128.823529411765
bio1,false,96.11764705882354
bio1,false,96.11764705882354
bio10,false,186.35294117647058
bio10,false,186.35294117647058
bio11,false,10.0
bio11,false,10.0
bio12,false,421.94117647058823
bio12,false,421.94117647058823
bio13,false,86.52941176470588
bio13,false,86.52941176470588
bio14,false,10.529411764705882
bio14,false,10.529411764705882
bio15,false,70.11764705882354
bio15,false,70.11764705882354
bio16,false,225.52941176470588
bio16,false,225.52941176470588
bio17,false,41.705882352941174
bio17,false,41.705882352941174
bio18,false,190.58823529411765
bio18,false,190.58823529411765
bio19,false,74.6470588235294
bio19,false,74.6470588235294
bio2,false,185.7058823529412
bio2,false,185.7058823529412
bio3,false,49.8235294117647
bio3,false,49.8235294117647
bio4,false,6866.470588235294
bio4,false,6866.470588235294
bio5,false,286.05882352941177
bio5,false,286.05882352941177
bio6,false,-83.0
bio6,false,-83.0
bio7,false,369.05882352941177
bio7,false,369.05882352941177
bio8,false,178.47058823529412
bio8,false,178.47058823529412
bio9,false,108.88235294117646
bio9,false,108.88235294117646
mask,true,50.0
